gameId,playId,quarter,GameClock,down,yardsToGo,possessionTeam,yardlineSide,yardlineNumber,offenseFormation,personnel.offense,defendersInTheBox,numberOfPassRushers,personnel.defense,HomeScoreBeforePlay,VisitorScoreBeforePlay,HomeScoreAfterPlay,VisitorScoreAfterPlay,isPenalty,isSTPlay,SpecialTeamsPlayType,KickReturnYardage,PassLength,PassResult,YardsAfterCatch,PlayResult,playDescription
2017090700,1488,2,9:57:00,1,10,NE,KC,36,I_FORM,"2 RB, 2 TE, 1 WR",7,NA,"3 DL, 4 LB, 4 DB",10,7,10,7,FALSE,FALSE,NA,NA,NA,NA,NA,16,"(9:57) M.Gillislee left tackle to KC 20 for 16 yards (R.Parker, M.Peters)."
2017090700,1509,2,9:17:00,1,10,NE,KC,20,I_FORM,"2 RB, 2 TE, 1 WR",7,NA,"3 DL, 4 LB, 4 DB",10,7,10,7,FALSE,FALSE,NA,NA,NA,NA,NA,9,"(9:17) M.Gillislee left end to KC 11 for 9 yards (T.Mitchell, R.Miller)."
2017090700,1530,2,8:38:00,2,1,NE,KC,11,I_FORM,"2 RB, 2 TE, 1 WR",8,NA,"3 DL, 4 LB, 4 DB",10,7,10,7,FALSE,FALSE,NA,NA,NA,NA,NA,4,(8:38) M.Gillislee left guard to KC 7 for 4 yards (D.Johnson).
2017090700,1551,2,8:15:00,1,7,NE,KC,7,I_FORM,"2 RB, 2 TE, 1 WR",9,NA,"3 DL, 4 LB, 4 DB",10,7,10,7,FALSE,FALSE,NA,NA,NA,NA,NA,2,"(8:15) M.Gillislee right tackle to KC 5 for 2 yards (D.Ford, B.Logan)."
2017090700,1605,2,7:31:00,1,2,NE,KC,2,JUMBO,"6 OL, 2 RB, 2 TE, 0 WR",11,NA,"4 DL, 4 LB, 3 DB",10,7,16,7,FALSE,FALSE,NA,NA,NA,NA,NA,2,"(7:31) N.Solder reported in as eligible.  M.Gillislee left guard for 2 yards, TOUCHDOWN."
2017090700,1624,2,7:27:00,0,0,NE,KC,15,NA,NA,NA,NA,NA,16,7,17,7,FALSE,TRUE,Extra Point,NA,NA,NA,NA,0,"S.Gostkowski extra point is GOOD, Center-J.Cardona, Holder-R.Allen."
2017090700,1640,2,7:27:00,0,0,NE,NE,35,NA,NA,NA,NA,NA,17,7,17,7,FALSE,TRUE,Kickoff,29,NA,NA,NA,42,S.Gostkowski kicks 71 yards from NE 35 to KC -6. D.Thomas to KC 23 for 29 yards (J.Richards).
2017090700,1664,2,7:22:00,1,10,KC,KC,23,SHOTGUN,"2 RB, 1 TE, 2 WR",7,NA,"4 DL, 3 LB, 4 DB",17,7,17,7,FALSE,FALSE,NA,NA,NA,NA,NA,3,(7:22) (Shotgun) K.Hunt right end pushed ob at KC 26 for 3 yards (K.Van Noy).
2017090700,1690,2,6:47:00,2,7,KC,KC,26,SHOTGUN,"1 RB, 1 TE, 3 WR",7,NA,"3 DL, 2 LB, 6 DB",17,7,17,7,FALSE,FALSE,NA,NA,NA,NA,NA,10,(6:47) (Shotgun) K.Hunt right end pushed ob at KC 36 for 10 yards (K.Van Noy). option pitch
2017090700,1715,2,6:11:00,1,10,KC,KC,36,SINGLEBACK,"0 RB, 3 TE, 2 WR",7,NA,"3 DL, 2 LB, 6 DB",17,7,17,7,FALSE,FALSE,NA,NA,NA,NA,NA,1,"(6:11) T.Hill left guard to KC 37 for 1 yard (A.Branch, T.Flowers)."
2017090700,1736,2,5:29:00,2,9,KC,KC,37,PISTOL,"0 RB, 1 TE, 4 WR",6,NA,"3 DL, 2 LB, 6 DB",17,7,17,7,FALSE,FALSE,NA,NA,NA,NA,NA,4,"(5:29) (Shotgun) D.Thomas right tackle to KC 41 for 4 yards (L.Guy, D.Hightower)."
2017090700,1757,2,4:45:00,3,5,KC,KC,41,SHOTGUN,"1 RB, 1 TE, 3 WR",6,3,"3 DL, 2 LB, 6 DB",17,7,17,7,FALSE,FALSE,NA,NA,NA,S,NA,-12,(4:45) (Shotgun) A.Smith sacked at KC 29 for -12 yards (D.Wise).
2017090700,1776,2,3:57:00,4,17,KC,KC,29,NA,NA,NA,NA,NA,17,7,17,7,TRUE,TRUE,Punt,NA,NA,NA,NA,31,"(3:57) D.Colquitt punts 46 yards to NE 25, Center-J.Winchester, downed by KC. PENALTY on KC-D.Thomas, Interference with Opportunity to Catch, 15 yards, enforced at NE 25."
2017090700,1819,2,3:44:00,1,10,NE,NE,40,SHOTGUN,"1 RB, 1 TE, 3 WR",6,NA,"2 DL, 3 LB, 6 DB",17,7,17,7,FALSE,FALSE,NA,NA,NA,NA,NA,4,(3:44) (Shotgun) D.Lewis up the middle to NE 44 for 4 yards (D.Ford).
2017090700,1840,2,3:06:00,2,6,NE,NE,44,SHOTGUN,"1 RB, 1 TE, 3 WR",6,3,"2 DL, 3 LB, 6 DB",17,7,17,7,FALSE,FALSE,NA,NA,16,I,NA,0,(3:06) (Shotgun) T.Brady pass incomplete deep right to C.Hogan.
2017090700,1862,2,2:59:00,3,6,NE,NE,44,SHOTGUN,"1 RB, 1 TE, 3 WR",6,5,"2 DL, 3 LB, 6 DB",17,7,17,7,FALSE,FALSE,NA,NA,7,I,NA,0,(2:59) (Shotgun) T.Brady pass incomplete short left to B.Cooks.
2017090700,1884,2,2:55:00,4,6,NE,NE,44,NA,NA,NA,NA,NA,17,7,17,7,TRUE,TRUE,Punt,0,NA,NA,NA,48,"(2:55) R.Allen punts 39 yards to KC 17, Center-J.Cardona. D.Thomas, dead ball declared at KC 17 for no gain. PENALTY on KC-F.Zombo, Offensive Holding, 9 yards, enforced at KC 17."
2017090700,1955,2,2:29:00,1,14,KC,KC,4,SHOTGUN,"1 RB, 1 TE, 3 WR",6,NA,"4 DL, 1 LB, 6 DB",17,7,17,7,FALSE,FALSE,NA,NA,NA,NA,NA,7,(2:29) (Shotgun) K.Hunt right end to KC 11 for 7 yards (C.Marsh).
2017090700,1993,2,2:07:00,2,7,KC,KC,11,SHOTGUN,"1 RB, 1 TE, 3 WR",6,3,"4 DL, 1 LB, 6 DB",17,7,17,7,FALSE,FALSE,NA,NA,3,C,6,9,"(2:07) (Shotgun) A.Smith pass short middle to A.Wilson to KC 20 for 9 yards (A.Butler, C.Marsh)."
2017090700,2034,2,2:00:00,1,10,KC,KC,20,SHOTGUN,"1 RB, 1 TE, 3 WR",7,3,"4 DL, 1 LB, 6 DB",17,7,17,7,FALSE,FALSE,NA,NA,13,C,1,14,(2:00) (Shotgun) A.Smith pass short left to T.Kelce to KC 34 for 14 yards (D.McCourty).
2017090700,2058,2,1:33:00,1,10,KC,KC,34,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 1 LB, 6 DB",17,7,17,7,FALSE,FALSE,NA,NA,6,C,7,13,"(1:33) (No Huddle, Shotgun) A.Smith pass short right to A.Wilson pushed ob at KC 47 for 13 yards (E.Rowe)."
2017090700,2082,2,1:30:00,1,10,KC,KC,47,SHOTGUN,"1 RB, 1 TE, 3 WR",5,NA,"4 DL, 1 LB, 6 DB",17,7,17,7,FALSE,FALSE,NA,NA,NA,R,NA,7,(1:30) (Shotgun) A.Smith scrambles up the middle to NE 46 for 7 yards (M.Brown).
2017090700,2103,2,1:01:00,2,3,KC,NE,46,SHOTGUN,"1 RB, 1 TE, 3 WR",7,4,"4 DL, 1 LB, 6 DB",17,7,17,7,FALSE,FALSE,NA,NA,16,I,NA,0,"(1:01) (No Huddle, Shotgun) A.Smith pass incomplete deep right to C.Conley."
2017090700,2125,2,0:57:00,3,3,KC,NE,46,SHOTGUN,"1 RB, 1 TE, 3 WR",6,3,"3 DL, 2 LB, 6 DB",17,7,17,7,FALSE,FALSE,NA,NA,11,C,1,12,(:57) (Shotgun) A.Smith pass short middle to T.Hill to NE 34 for 12 yards (D.McCourty) [D.Wise].
2017090700,2166,2,0:49:00,1,10,KC,NE,34,EMPTY,"1 RB, 1 TE, 3 WR",5,3,"3 DL, 2 LB, 6 DB",17,7,17,7,FALSE,FALSE,NA,NA,1,C,3,4,(:49) (Shotgun) A.Smith pass short right to C.West pushed ob at NE 30 for 4 yards (D.Hightower).
2017090700,2190,2,0:45:00,2,6,KC,NE,30,EMPTY,"1 RB, 1 TE, 3 WR",4,3,"3 DL, 2 LB, 6 DB",17,7,17,7,FALSE,FALSE,NA,NA,2,C,-1,1,(:45) (Shotgun) A.Smith pass short right to A.Wilson pushed ob at NE 29 for 1 yard (M.Butler).
2017090700,2219,2,0:37:00,3,5,KC,NE,29,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"3 DL, 2 LB, 6 DB",17,7,17,7,FALSE,FALSE,NA,NA,8,C,0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.
2017090700,2276,2,0:23:00,1,1,KC,NE,1,SHOTGUN,"1 RB, 2 TE, 2 WR",7,4,"3 DL, 2 LB, 6 DB",17,7,17,7,FALSE,FALSE,NA,NA,-3,C,1,-2,(:23) (Shotgun) A.Smith pass short right to D.Thomas to NE 3 for -2 yards (D.McCourty).
2017090700,2317,2,0:17:00,2,3,KC,NE,3,SHOTGUN,"1 RB, 1 TE, 3 WR",7,5,"3 DL, 2 LB, 6 DB",17,7,17,13,FALSE,FALSE,NA,NA,0,C,3,3,"(:17) (Shotgun) A.Smith pass short left to K.Hunt for 3 yards, TOUCHDOWN."
2017090700,2337,2,0:13:00,0,0,KC,NE,15,NA,NA,NA,NA,NA,17,13,17,14,FALSE,TRUE,Extra Point,NA,NA,NA,NA,0,"C.Santos extra point is GOOD, Center-J.Winchester, Holder-D.Colquitt."
2017090700,2353,2,0:13:00,0,0,KC,KC,35,NA,NA,NA,NA,NA,17,14,17,14,FALSE,TRUE,Kickoff,10,NA,NA,NA,47,C.Santos kicks 57 yards from KC 35 to NE 8. D.Lewis to NE 18 for 10 yards (D.Sorensen).
2017090700,2377,2,0:08:00,1,10,NE,NE,18,NA,"2 RB, 2 TE, 1 WR",7,NA,"3 DL, 4 LB, 4 DB",17,14,17,14,FALSE,FALSE,NA,NA,NA,NA,NA,-1,(:08) T.Brady kneels to NE 17 for -1 yards.
2017090700,2415,3,15:00:00,0,0,NE,NE,35,NA,NA,NA,NA,NA,17,14,17,14,FALSE,TRUE,Kickoff,NA,NA,NA,NA,40,"S.Gostkowski kicks 65 yards from NE 35 to end zone, Touchback."
2017090700,2430,3,15:00:00,1,10,KC,KC,25,SINGLEBACK,"2 RB, 1 TE, 2 WR",7,NA,"3 DL, 2 LB, 6 DB",17,14,17,14,FALSE,FALSE,NA,NA,NA,NA,NA,10,(15:00) K.Hunt up the middle to KC 35 for 10 yards (T.Flowers).
2017090700,2495,3,13:57:00,1,20,KC,KC,25,SHOTGUN,"1 RB, 1 TE, 3 WR",7,1,"3 DL, 2 LB, 6 DB",17,14,17,14,FALSE,FALSE,NA,NA,-3,C,10,7,(13:57) (Shotgun) A.Smith pass short middle to T.Kelce pushed ob at KC 32 for 7 yards (D.McCourty).
2017090700,2524,3,13:21:00,2,13,KC,KC,32,SINGLEBACK,"1 RB, 2 TE, 2 WR",6,3,"3 DL, 2 LB, 6 DB",17,14,17,14,FALSE,FALSE,NA,NA,-6,C,14,8,"(13:21) A.Smith pass short right to K.Hunt to KC 40 for 8 yards (S.Gilmore, D.McCourty)."
2017090700,2548,3,12:34:00,3,5,KC,KC,40,SHOTGUN,"1 RB, 1 TE, 3 WR",6,6,"3 DL, 2 LB, 6 DB",17,14,17,14,FALSE,FALSE,NA,NA,2,C,2,4,(12:34) (Shotgun) A.Smith pass short right to T.Hill to KC 44 for 4 yards (M.Butler).
2017090700,2572,3,11:59:00,4,1,KC,KC,44,NA,NA,NA,NA,NA,17,14,17,14,FALSE,TRUE,Punt,NA,NA,NA,NA,39,"(11:59) D.Colquitt punts 39 yards to NE 17, Center-J.Winchester, fair catch by D.Amendola."
2017090700,2591,3,11:53:00,1,10,NE,NE,17,SINGLEBACK,"1 RB, 2 TE, 2 WR",8,3,"2 DL, 3 LB, 6 DB",17,14,17,14,FALSE,FALSE,NA,NA,30,I,NA,0,(11:53) T.Brady pass incomplete deep left to D.Allen [J.Houston].
2017090700,2613,3,11:46:00,2,10,NE,NE,17,SHOTGUN,"1 RB, 1 TE, 3 WR",6,3,"1 DL, 4 LB, 6 DB",17,14,17,14,FALSE,FALSE,NA,NA,-6,C,14,11,"(11:46) (Shotgun) T.Brady pass short left to D.Amendola to NE 25 for 8 yards (D.Ford). FUMBLES (D.Ford), recovered by NE-D.Andrews at NE 28."
2017090700,2648,3,10:53:00,1,10,NE,NE,28,SINGLEBACK,"1 RB, 1 TE, 3 WR",7,NA,"2 DL, 3 LB, 6 DB",17,14,17,14,FALSE,FALSE,NA,NA,NA,NA,NA,2,(10:53) M.Gillislee left tackle to NE 30 for 2 yards (A.Bailey).
2017090700,2669,3,10:23:00,2,8,NE,NE,30,I_FORM,"2 RB, 2 TE, 1 WR",7,NA,"3 DL, 4 LB, 4 DB",17,14,17,14,FALSE,FALSE,NA,NA,NA,NA,NA,-4,(10:23) M.Gillislee right tackle to NE 26 for -4 yards (D.Johnson).
2017090700,2690,3,9:43:00,3,12,NE,NE,26,SHOTGUN,"2 RB, 1 TE, 2 WR",5,4,"2 DL, 3 LB, 6 DB",17,14,17,14,FALSE,FALSE,NA,NA,17,I,NA,0,(9:43) (Shotgun) T.Brady pass incomplete deep left to C.Hogan.
2017090700,2712,3,9:37:00,4,12,NE,NE,26,NA,NA,NA,NA,NA,17,14,17,14,TRUE,TRUE,Punt,0,NA,NA,NA,49,"(9:37) R.Allen punts 35 yards to KC 39, Center-J.Cardona. T.Hill MUFFS catch, and recovers at KC 40. T.Hill to KC 40 for no gain (J.Richards). PENALTY on KC-D.Sorensen, Unsportsmanlike Conduct, 15 yards, enforced at KC 40."
2017090700,2756,3,9:28:00,1,10,KC,KC,25,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 2 LB, 6 DB",17,14,17,20,FALSE,FALSE,NA,NA,41,C,34,75,"(9:28) (Shotgun) A.Smith pass deep right to T.Hill for 75 yards, TOUCHDOWN."
2017090700,2776,3,9:19:00,0,0,KC,NE,15,NA,NA,NA,NA,NA,17,20,17,21,FALSE,TRUE,Extra Point,NA,NA,NA,NA,0,"C.Santos extra point is GOOD, Center-J.Winchester, Holder-D.Colquitt."
2017090700,2792,3,9:19:00,0,0,KC,KC,35,NA,NA,NA,NA,NA,17,21,17,21,FALSE,TRUE,Kickoff,NA,NA,NA,NA,40,"C.Santos kicks 65 yards from KC 35 to end zone, Touchback."
2017090700,2807,3,9:19:00,1,10,NE,NE,25,SHOTGUN,"2 RB, 1 TE, 2 WR",7,3,"3 DL, 4 LB, 4 DB",17,21,17,21,FALSE,FALSE,NA,NA,42,I,NA,0,(9:19) (Shotgun) T.Brady pass incomplete deep right to C.Hogan.
2017090700,2829,3,9:13:00,2,10,NE,NE,25,I_FORM,"2 RB, 2 TE, 1 WR",7,NA,"3 DL, 4 LB, 4 DB",17,21,17,21,FALSE,FALSE,NA,NA,NA,NA,NA,4,(9:13) M.Gillislee up the middle to NE 29 for 4 yards (B.Logan).
2017090700,2850,3,8:33:00,3,6,NE,NE,29,SHOTGUN,"1 RB, 1 TE, 3 WR",6,5,"2 DL, 3 LB, 6 DB",17,21,17,21,FALSE,FALSE,NA,NA,15,C,2,17,(8:33) (Shotgun) T.Brady pass short left to R.Gronkowski to NE 46 for 17 yards (E.Berry).
2017090700,2874,3,8:02:00,1,10,NE,NE,46,SINGLEBACK,"1 RB, 1 TE, 3 WR",7,5,"2 DL, 3 LB, 6 DB",17,21,17,21,FALSE,FALSE,NA,NA,-8,I,NA,0,(8:02) T.Brady pass incomplete short middle to J.White [J.Houston]. flea flicker
2017090700,2900,3,7:55:00,2,10,NE,NE,46,SHOTGUN,"1 RB, 1 TE, 3 WR",6,NA,"2 DL, 3 LB, 6 DB",17,21,17,21,FALSE,FALSE,NA,NA,NA,NA,NA,5,(7:55) (Shotgun) D.Lewis up the middle to KC 49 for 5 yards (D.Sorensen).
2017090700,2921,3,7:22:00,3,5,NE,KC,49,SHOTGUN,"1 RB, 1 TE, 3 WR",7,3,"2 DL, 3 LB, 6 DB",17,21,17,21,FALSE,FALSE,NA,NA,3,I,NA,0,(7:22) (Shotgun) T.Brady pass incomplete short right to D.Amendola.
2017090700,2943,3,7:14:00,4,5,NE,KC,49,NA,NA,NA,NA,NA,17,21,17,21,FALSE,TRUE,Punt,NA,NA,NA,NA,35,"(7:14) R.Allen punts 35 yards to KC 14, Center-J.Cardona, out of bounds."
2017090700,2961,3,7:08:00,1,10,KC,KC,14,SINGLEBACK,"2 RB, 1 TE, 2 WR",8,NA,"4 DL, 3 LB, 4 DB",17,21,17,21,FALSE,FALSE,NA,NA,NA,NA,NA,1,"(7:08) K.Hunt up the middle to KC 15 for 1 yard (T.Flowers, D.Harris). NE-D.Hightower was injured during the play. His return is Questionable."
2017090700,2985,3,6:40:00,2,9,KC,KC,15,SHOTGUN,"1 RB, 1 TE, 3 WR",6,3,"4 DL, 1 LB, 6 DB",17,21,17,21,FALSE,FALSE,NA,NA,33,I,NA,0,(6:40) (Shotgun) A.Smith pass incomplete deep left to T.Kelce (D.McCourty).
2017090700,3007,3,6:33:00,3,9,KC,KC,15,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"3 DL, 1 LB, 7 DB",17,21,17,21,FALSE,FALSE,NA,NA,12,I,NA,0,(6:33) (Shotgun) A.Smith pass incomplete short right to C.Conley (S.Gilmore).
2017090700,3029,3,6:29:00,4,9,KC,KC,15,NA,NA,NA,NA,NA,17,21,17,21,FALSE,TRUE,Punt,NA,NA,NA,NA,39,"(6:29) D.Colquitt punts 39 yards to NE 46, Center-J.Winchester, fair catch by D.Amendola."
2017090700,3081,3,6:18:00,1,10,NE,KC,49,SHOTGUN,"1 RB, 1 TE, 3 WR",7,3,"3 DL, 3 LB, 5 DB",17,21,17,21,FALSE,FALSE,NA,NA,15,C,7,22,(6:18) (Shotgun) T.Brady pass short left to D.Amendola to KC 27 for 22 yards (P.Gaines). NE-80 Amendola 8th career 100-yard game.
2017090700,3138,3,5:35:00,1,1,NE,KC,1,JUMBO,"6 OL, 2 RB, 2 TE, 0 WR",10,NA,"4 DL, 4 LB, 3 DB",17,21,17,21,FALSE,FALSE,NA,NA,NA,NA,NA,0,(5:35) N.Solder reported in as eligible.  M.Gillislee right guard to KC 1 for no gain (A.Bailey; R.Miller).
2017090700,3161,3,5:03:00,2,1,NE,KC,1,JUMBO,"6 OL, 2 RB, 2 TE, 0 WR",9,NA,"4 DL, 4 LB, 3 DB",17,21,23,21,FALSE,FALSE,NA,NA,NA,NA,NA,1,"(5:03) N.Solder reported in as eligible.  M.Gillislee right guard for 1 yard, TOUCHDOWN."
2017090700,3180,3,5:01:00,0,0,NE,KC,15,NA,NA,NA,NA,NA,23,21,24,21,FALSE,TRUE,Extra Point,NA,NA,NA,NA,0,"S.Gostkowski extra point is GOOD, Center-J.Cardona, Holder-R.Allen."
2017090700,3196,3,5:01:00,0,0,NE,NE,35,NA,NA,NA,NA,NA,24,21,24,21,FALSE,TRUE,Kickoff,14,NA,NA,NA,52,S.Gostkowski kicks 66 yards from NE 35 to KC -1. D.Thomas to KC 13 for 14 yards (J.Jones).
2017090700,3222,3,4:56:00,1,10,KC,KC,13,PISTOL,"1 RB, 2 TE, 2 WR",7,0,"4 DL, 1 LB, 6 DB",24,21,24,21,TRUE,FALSE,NA,NA,2,C,6,-2,"(4:56) (Shotgun) A.Smith pass short middle to T.Kelce to KC 21 for 8 yards (L.Guy). Shovel pass. PENALTY on KC-T.Kelce, Unsportsmanlike Conduct, 10 yards, enforced at KC 21."
2017090700,3261,3,4:21:00,2,12,KC,KC,11,SHOTGUN,"1 RB, 1 TE, 3 WR",7,NA,"4 DL, 1 LB, 6 DB",24,21,24,21,FALSE,FALSE,NA,NA,NA,NA,NA,1,(4:21) (Shotgun) K.Hunt up the middle to KC 12 for 1 yard (M.Brown).
2017090700,3282,3,3:35:00,3,11,KC,KC,12,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"3 DL, 1 LB, 7 DB",24,21,24,21,TRUE,FALSE,NA,NA,NA,S,NA,-1,"(3:35) (Shotgun) A.Smith sacked at KC 11 for -1 yards (T.Flowers). Penalty on KC-L.Duvernay-Tardif, Offensive Holding, declined."
2017090700,3312,3,3:22:00,4,12,KC,KC,11,NA,NA,NA,NA,NA,24,21,24,21,TRUE,TRUE,Punt,3,NA,NA,NA,5,"(3:22) D.Colquitt punts 36 yards to KC 47, Center-J.Winchester. D.Amendola to KC 44 for 3 yards (T.Smith). PENALTY on NE-B.Bolden, Running Into the Kicker, 5 yards, enforced at KC 11 - No Play."
2017090700,3348,3,3:13:00,4,7,KC,KC,16,NA,NA,NA,NA,NA,24,21,24,21,TRUE,TRUE,Punt,2,NA,NA,NA,5,"(3:13) D.Colquitt punts 49 yards to NE 35, Center-J.Winchester. D.Amendola to NE 37 for 2 yards (J.Chesson). PENALTY on NE-C.Marsh, Running Into the Kicker, 5 yards, enforced at KC 16 - No Play."
2017090700,3384,3,3:03:00,4,2,KC,KC,21,NA,NA,NA,NA,NA,24,21,24,21,FALSE,TRUE,Punt,8,NA,NA,NA,51,"(3:03) D.Colquitt punts 59 yards to NE 20, Center-J.Winchester. D.Amendola ran ob at NE 28 for 8 yards."
2017090700,3409,3,2:50:00,1,10,NE,NE,28,SHOTGUN,"1 RB, 1 TE, 3 WR",7,4,"2 DL, 3 LB, 6 DB",24,21,24,21,TRUE,FALSE,NA,NA,52,C,2,54,"(2:50) (Shotgun) T.Brady pass deep left to B.Cooks to KC 18 for 54 yards (T.Mitchell). Penalty on KC-P.Gaines, Defensive Holding, declined."
2017090700,3444,3,2:31:00,1,10,NE,KC,18,SINGLEBACK,"1 RB, 1 TE, 3 WR",7,NA,"2 DL, 3 LB, 6 DB",24,21,24,21,FALSE,FALSE,NA,NA,NA,NA,NA,7,(2:31) J.White left tackle to KC 11 for 7 yards (D.Sorensen).
2017090700,3465,3,2:00:00,2,3,NE,KC,11,SINGLEBACK,"1 RB, 1 TE, 3 WR",7,NA,"2 DL, 3 LB, 6 DB",24,21,24,21,FALSE,FALSE,NA,NA,NA,NA,NA,4,(2:00) (No Huddle) J.White left guard to KC 7 for 4 yards (D.Johnson).
2017090700,3486,3,1:36:00,1,7,NE,KC,7,SINGLEBACK,"1 RB, 1 TE, 3 WR",7,NA,"2 DL, 3 LB, 5 DB",24,21,24,21,FALSE,FALSE,NA,NA,NA,NA,NA,3,(1:36) (No Huddle) J.White left tackle to KC 4 for 3 yards (A.Bailey).
2017090700,3507,3,0:57:00,2,4,NE,KC,4,SINGLEBACK,"1 RB, 1 TE, 3 WR",8,NA,"3 DL, 3 LB, 5 DB",24,21,24,21,FALSE,FALSE,NA,NA,NA,NA,NA,-6,(:57) J.White left end to KC 10 for -6 yards (D.Johnson).
2017090700,3528,3,0:20:00,3,10,NE,KC,10,SHOTGUN,"1 RB, 1 TE, 3 WR",5,NA,"2 DL, 3 LB, 6 DB",24,21,24,21,TRUE,FALSE,NA,NA,7,R,2,-4,"(:20) (Shotgun) T.Brady scrambles right tackle to KC 9 for 1 yard. T.Brady pass short left to J.White for 9 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on NE-T.Brady, Illegal Forward Pass, 5 yards, enforced at KC 9."
2017090700,3559,3,0:12:00,4,14,NE,KC,14,NA,NA,NA,NA,NA,24,21,27,21,FALSE,TRUE,Field Goal,NA,NA,NA,NA,0,"(:12) S.Gostkowski 32 yard field goal is GOOD, Center-J.Cardona, Holder-R.Allen."
2017090700,3578,3,0:09:00,0,0,NE,NE,35,NA,NA,NA,NA,NA,27,21,27,21,FALSE,TRUE,Kickoff,12,NA,NA,NA,55,S.Gostkowski kicks 67 yards from NE 35 to KC -2. D.Thomas to KC 10 for 12 yards (J.Bademosi).
2017090700,3635,3,0:04:00,1,15,KC,KC,5,PISTOL,"1 RB, 2 TE, 2 WR",7,NA,"4 DL, 1 LB, 6 DB",27,21,27,21,FALSE,FALSE,NA,NA,NA,NA,NA,13,(:04) (Shotgun) K.Hunt up the middle to KC 18 for 13 yards (P.Chung).
2017090700,3673,4,15:00:00,2,2,KC,KC,18,PISTOL,"1 RB, 2 TE, 2 WR",7,4,"4 DL, 1 LB, 6 DB",27,21,27,21,FALSE,FALSE,NA,NA,2,C,2,4,(15:00) (Shotgun) A.Smith pass short middle to T.Kelce to KC 22 for 4 yards (M.Brown; J.Richards). shovel pass
2017090700,3725,4,14:19:00,1,10,KC,KC,22,SHOTGUN,"1 RB, 1 TE, 3 WR",7,4,"4 DL, 1 LB, 6 DB",27,21,27,27,FALSE,FALSE,NA,NA,31,C,47,78,"(14:19) (Shotgun) A.Smith pass deep right to K.Hunt for 78 yards, TOUCHDOWN."
2017090700,3745,4,14:07:00,0,0,KC,NE,15,NA,NA,NA,NA,NA,27,27,27,28,FALSE,TRUE,Extra Point,NA,NA,NA,NA,0,"C.Santos extra point is GOOD, Center-J.Winchester, Holder-D.Colquitt."
2017090700,3761,4,14:07:00,0,0,KC,KC,35,NA,NA,NA,NA,NA,27,28,27,28,FALSE,TRUE,Kickoff,NA,NA,NA,NA,40,"C.Santos kicks 65 yards from KC 35 to end zone, Touchback."
2017090700,3776,4,14:07:00,1,10,NE,NE,25,SHOTGUN,"1 RB, 1 TE, 3 WR",7,5,"2 DL, 3 LB, 6 DB",27,28,27,28,FALSE,FALSE,NA,NA,5,C,21,26,(14:07) (Shotgun) T.Brady pass short left to J.White to KC 49 for 26 yards (R.Parker).
2017090700,3800,4,13:34:00,1,10,NE,KC,49,EMPTY,"1 RB, 1 TE, 3 WR",6,4,"2 DL, 3 LB, 6 DB",27,28,27,28,FALSE,FALSE,NA,NA,2,C,6,8,"(13:34) (Shotgun) T.Brady pass short left to C.Hogan to KC 41 for 8 yards (R.Parker, D.Johnson)."
2017090700,3824,4,13:02:00,2,2,NE,KC,41,SHOTGUN,"1 RB, 1 TE, 3 WR",7,4,"2 DL, 3 LB, 6 DB",27,28,27,28,FALSE,FALSE,NA,NA,8,I,NA,0,(13:02) (Shotgun) T.Brady pass incomplete short left to B.Cooks.
2017090700,3846,4,12:56:00,3,2,NE,KC,41,SHOTGUN,"1 RB, 1 TE, 3 WR",6,5,"2 DL, 3 LB, 6 DB",27,28,27,28,FALSE,FALSE,NA,NA,-6,C,7,1,"(12:56) (Shotgun) T.Brady pass short right to J.White to KC 40 for 1 yard (M.Peters, E.Berry). measurement"
2017090700,3874,4,12:29:00,4,1,NE,KC,40,JUMBO,"6 OL, 2 RB, 2 TE, 0 WR",10,NA,"4 DL, 4 LB, 3 DB",27,28,27,28,FALSE,FALSE,NA,NA,NA,NA,NA,0,(12:29) N.Solder reported in as eligible.  M.Gillislee up the middle to KC 40 for no gain (F.Zombo; J.Houston).
2017090700,3897,4,12:21:00,1,10,KC,KC,40,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 1 LB, 6 DB",27,28,27,28,FALSE,FALSE,NA,NA,16,I,NA,0,(12:21) (Shotgun) A.Smith pass incomplete deep left to T.Hill.
2017090700,3919,4,12:16:00,2,10,KC,KC,40,SHOTGUN,"1 RB, 1 TE, 3 WR",6,NA,"4 DL, 1 LB, 6 DB",27,28,27,28,FALSE,FALSE,NA,NA,NA,NA,NA,2,(12:16) (Shotgun) A.Smith right guard to KC 42 for 2 yards (C.Marsh).
